id;nickname;gender;skin;hair;height;tattoo;age;weapon;arrested;convicted;rape;extortion;kidnapping;theft;homicide;arms_trafficking;drug_trafficking;faction;Dc;Bc;Cc;CC;M
H3WN;0;1;1;2;2;0;26;1;1;1;0;0;0;1;0;0;1;0;0.0017275419545903;8.758693995984642e-06;0.0488404609228098;0.9523809523809524;0.0
NXGG;0;1;3;2;2;0;39;0;1;1;0;0;0;0;0;0;1;0;0.0019743336623889;0.0034499868369633;0.0620653738933308;0.7142857142857143;0.1428571428571428
CEO8;0;1;2;1;3;0;33;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0493670731855894;0.0;0.0
FZP9;0;1;1;2;5;0;24;0;0;0;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0396198372966207;0.0;0.1428571428571428
U9EY;1;1;2;1;2;0;33;0;1;0;0;0;0;0;0;0;1;0;0.0009871668311944;0.0005150978760288;0.0853124473639885;0.3333333333333333;0.1428571428571428
SZO1;1;1;3;1;3;0;28;1;1;1;0;0;0;1;0;0;1;0;0.0007403751233958;0.0004935834155972;0.0719306965845345;0.3333333333333333;0.1428571428571428
F4T7;0;1;2;1;5;0;33;0;1;1;0;0;0;0;1;0;1;0;0.0022211253701875;0.0019728715540238;0.0447987263540779;0.5;0.1428571428571428
OMK3;1;1;1;0;3;0;26;1;1;1;0;0;0;1;0;0;0;0;0.0004935834155972;0.0004935834155972;0.0526267939476589;0.0;0.1428571428571428
X0JS;1;1;3;3;5;0;30;1;1;1;0;0;0;1;0;0;0;0;0.0014807502467917;1.7667142745396005e-06;0.0790279484328984;0.7333333333333333;0.0
WSYU;1;1;2;1;4;0;39;1;1;1;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.0527652259971612;0.0;0.1428571428571428
VPZL;0;1;1;2;2;0;32;0;1;1;0;0;0;0;0;0;1;0;0.0007403751233958;0.0013878137674474;0.0714600638414193;0.3333333333333333;0.1428571428571428
JGIT;1;1;1;2;2;0;34;0;0;0;0;0;0;0;0;0;0;0;0.0022211253701875;9.138177282101385e-08;0.0575061735403479;0.9722222222222222;0.2857142857142857
G0PY;0;1;3;1;2;0;23;1;0;0;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.054512188559436;0.0;0.1428571428571428
FNR5;1;1;1;0;4;0;32;1;1;1;0;0;0;1;0;0;0;0;0.0004935834155972;0.0002467307866167;0.0606922996270389;0.0;0.1428571428571428
VYB5;1;1;3;1;2;0;46;0;0;0;0;0;0;0;0;0;1;0;0.0014807502467917;0.0;0.051429151647459;1.0;0.1428571428571428
KZZN;1;1;3;2;2;0;31;0;1;1;0;0;0;0;1;0;1;0;0.0009871668311944;3.046059094033794e-08;0.082586010109245;0.8333333333333334;0.0
DTU9;0;1;3;1;3;0;38;0;1;1;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.0557911549264746;0.0;0.2857142857142857
EGNJ;1;1;3;1;3;0;38;0;1;1;0;0;0;1;0;0;1;0;0.0044422507403751;0.0936831492837823;0.0925875148523901;0.065359477124183;0.0
DMIY;1;1;3;2;1;0;21;1;0;0;0;0;0;0;1;0;1;0;0.0002467917077986;0.0;0.0559908248006743;0.0;0.2857142857142857
FQZQ;1;1;3;0;3;0;39;0;1;1;0;0;0;1;1;0;1;0;0.0014807502467917;0.0;0.0447967452710247;1.0;0.1428571428571428
F0H7;0;1;3;1;3;0;31;0;1;1;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.0620349673903058;0.0;0.1428571428571428
X6Q6;0;0;3;0;5;0;31;0;0;0;0;0;0;0;0;0;1;0;0.0022211253701875;1.1139873258180711e-06;0.0515423265280162;0.8055555555555556;0.1428571428571428
GRTU;1;1;1;0;3;0;39;0;1;1;0;0;0;1;0;0;0;0;0.001233958538993;0.0019470394247648;0.0657056219494397;0.1;0.1428571428571428
Z2NV;1;1;4;3;5;0;48;0;1;0;0;0;0;1;0;0;0;0;0.0007403751233958;0.0;0.0718350559327743;1.0;0.1428571428571428
U2OK;1;1;3;1;5;0;22;1;0;0;0;0;0;1;0;0;1;0;0.003208292201382;0.0284149759653792;0.0890686479238564;0.4102564102564102;0.0
MIAR;0;1;1;3;5;0;40;0;1;1;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.0621205617219598;0.0;0.4285714285714285
SHUJ;0;1;3;3;5;0;26;0;0;0;0;0;0;0;0;0;0;0;0.0004935834155972;0.0017638123602635;0.066424051670437;0.0;0.1428571428571428
UIFR;1;1;3;1;5;0;36;0;1;1;0;0;0;0;0;0;0;0;0.0007403751233958;0.0001101521250806;0.062041616266785;0.3333333333333333;0.4285714285714285
GSU1;0;1;2;1;3;0;26;0;0;0;0;0;0;1;0;0;0;0;0.0007403751233958;0.0;0.0618786555289159;1.0;0.1428571428571428
XSPQ;0;1;3;1;1;0;30;0;1;1;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0631920401734194;1.0;0.1428571428571428
BSU0;1;1;1;2;2;0;38;1;1;1;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.073457696560976;0.0;0.1428571428571428
LKMZ;1;1;1;0;3;0;37;0;1;1;0;0;0;0;1;0;1;1;0.0002467917077986;0.0;0.0822657598213379;0.0;0.2857142857142857
ZPTG;0;1;0;1;3;0;32;1;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0543294628730793;0.0;0.1428571428571428
BQHS;0;1;2;1;3;0;27;1;1;1;0;0;0;0;0;0;1;0;0.0019743336623889;0.0106749333780542;0.0566048278945015;0.1785714285714285;0.1428571428571428
IZZ4;0;1;3;0;3;0;56;0;1;1;0;0;0;0;0;0;1;0;0.0007403751233958;0.0009870449888307;0.0586753164007066;0.0;0.4285714285714285
QNKO;1;1;3;1;2;0;44;0;1;1;0;0;0;0;0;0;1;0;0.0014807502467917;0.0;0.051429151647459;1.0;0.2857142857142857
SFQ4;1;1;3;0;1;0;58;0;1;1;0;0;0;0;0;0;1;0;0.0009871668311944;0.0014395499441423;0.0722436171730138;0.0;0.1428571428571428
XLO1;0;1;3;1;5;0;27;1;1;1;0;0;0;0;1;0;1;0;0.001233958538993;4.91601316986042e-05;0.0846689094594312;0.3;0.0
CTI5;1;1;1;0;3;0;44;1;1;0;0;0;0;0;1;0;1;0;0.0004935834155972;0.0009869231464669;0.0544960593915593;0.0;0.1428571428571428
S4W5;1;1;3;1;3;0;28;1;1;1;0;0;0;1;0;0;0;0;0.0009871668311944;0.0002931412886377;0.0495396916606555;0.5;0.1428571428571428
C7QA;1;1;3;0;3;0;42;0;1;1;0;0;0;1;0;0;1;0;0.0007403751233958;0.0;0.0559297703180212;1.0;0.4285714285714285
Z8HB;0;1;3;0;5;0;24;1;0;0;0;0;0;1;0;0;0;0;0.0009871668311944;0.0;0.0660429637839423;1.0;0.2857142857142857
B0GP;1;1;3;1;2;0;35;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0847432813970511;0.0;0.1428571428571428
HAB4;1;1;3;2;3;0;24;1;0;0;0;0;0;1;1;0;1;0;0.0022211253701875;0.1565056620509457;0.0941865600520675;0.2222222222222222;0.1428571428571428
I8BZ;0;1;3;0;3;0;39;0;1;1;0;0;0;1;0;0;0;0;0.0009871668311944;0.0010445296041635;0.063981304574379;0.0;0.1428571428571428
QCL7;0;1;3;3;5;0;30;0;0;0;0;0;0;0;0;0;1;0;0.0014807502467917;0.0;0.0824130005898265;1.0;0.1428571428571428
ZPCJ;1;1;1;2;2;0;29;1;1;1;0;0;0;1;0;0;1;0;0.0022211253701875;0.0019672946725656;0.0774998087368984;0.4166666666666667;0.2857142857142857
OSDX;1;1;3;2;3;0;23;0;0;0;0;0;0;0;0;0;1;0;0.0009871668311944;0.0002532902876407;0.068715235381902;0.3333333333333333;0.1428571428571428
ULYP;0;1;3;1;3;0;32;0;1;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0720765591091821;1.0;0.1428571428571428
S9YN;0;0;1;0;2;0;28;1;1;1;0;0;0;0;0;0;1;0;0.0004935834155972;0.0012848469175074;0.0535907948684036;0.0;0.4285714285714285
DIM1;1;1;1;2;5;0;23;1;0;0;0;0;0;0;1;0;0;0;0.0004935834155972;0.0;0.0465672190681959;1.0;0.0
HMDP;1;1;3;0;2;0;29;0;1;1;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0692543027568408;0.0;0.2857142857142857
FEGQ;1;1;3;1;2;0;39;0;0;0;0;0;0;0;0;0;1;0;0.0009871668311944;0.0006799896611145;0.0574955658034764;0.3333333333333333;0.1428571428571428
OTHA;0;1;1;2;3;0;35;1;1;1;0;1;0;1;1;0;0;0;0.0009871668311944;7.445922229860385e-08;0.0521331892336987;0.8333333333333334;0.1428571428571428
OLGK;1;1;3;2;2;0;22;1;0;0;0;0;0;1;0;0;1;0;0.0024679170779861;0.1193825794416098;0.0727651474338253;0.3111111111111111;0.1428571428571428
ZLP2;0;1;1;0;3;0;22;0;0;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0030351991245976;0.0716584727478513;0.0;0.1428571428571428
EERL;0;1;4;3;5;0;27;1;1;0;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.0567554696473093;0.0;0.1428571428571428
TBW7;0;1;3;0;3;0;28;0;0;0;0;0;0;0;0;0;1;0;0.001233958538993;5.308042212160858e-05;0.0715812532019008;0.9;0.2857142857142857
HQTI;1;1;3;0;2;0;25;1;0;0;0;0;0;0;1;0;1;0;0.0009871668311944;0.0002452869546061;0.054212434609261;0.3333333333333333;0.0
RLDO;0;1;1;1;5;0;30;0;1;1;0;0;0;1;0;0;0;0;0.0004935834155972;0.0001439878191233;0.0647191298375632;0.0;0.1428571428571428
U2N4;0;1;1;2;4;0;22;0;0;0;0;0;0;1;0;0;0;0;0.0007403751233958;6.225845945532842e-05;0.0616958752683587;0.6666666666666666;0.1428571428571428
VZRX;1;1;1;0;0;0;43;0;1;1;0;0;0;1;1;0;1;0;0.0004935834155972;0.0;0.0680071162431606;1.0;0.2857142857142857
YEAO;0;1;3;2;5;0;30;0;1;0;0;0;0;0;0;0;1;0;0.0014807502467917;3.708881701813744e-05;0.0662156420564107;0.7333333333333333;0.1428571428571428
H8DS;0;1;3;1;5;0;20;0;0;0;0;0;0;1;0;0;1;0;0.0022211253701875;0.0059598934397421;0.0627701268724923;0.3611111111111111;0.1428571428571428
TLCK;0;1;1;0;3;0;27;1;1;1;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0664305856121712;0.0;0.1428571428571428
MTBO;1;1;3;2;3;0;38;0;1;0;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0668955953245724;0.0;0.2857142857142857
DDM1;0;1;2;1;3;0;34;0;1;1;0;0;0;0;1;0;0;0;0.0002467917077986;0.0;0.0722101436361692;0.0;0.1428571428571428
MVRZ;0;1;1;2;3;0;36;0;1;1;0;0;0;0;0;0;0;0;0.0004935834155972;0.0;0.0646303532977111;1.0;0.0
ITMP;0;0;2;1;2;0;24;0;0;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0800806340046246;0.0;0.1428571428571428
IRIF;1;1;3;1;4;0;36;0;0;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.054156642608928;1.0;0.1428571428571428
J7V7;0;1;2;1;4;0;34;0;1;1;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0677943415482942;0.0;0.2857142857142857
CKMS;0;1;2;0;2;0;40;0;1;1;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0592770308819872;1.0;0.2857142857142857
XMIP;1;1;1;2;2;0;34;0;1;1;0;0;0;1;0;0;0;0;0.001233958538993;0.0024663331272572;0.0468331021729079;0.1;0.2857142857142857
EEPE;0;1;3;0;3;0;25;1;1;0;0;0;0;0;0;0;0;0;0.001233958538993;0.0038944584318888;0.0513197223770201;0.0;0.1428571428571428
SWZ3;0;1;1;0;3;0;32;1;0;0;0;0;0;0;0;0;0;0;0.001233958538993;0.0001644465769565;0.0444966671425277;0.8;0.2857142857142857
GJT9;1;1;1;2;3;0;27;1;1;1;0;0;0;0;0;0;1;0;0.0019743336623889;0.000887548514583;0.0601445725905805;0.6428571428571429;0.1428571428571428
YZLJ;0;1;3;0;5;0;39;0;1;0;0;0;0;0;0;0;1;0;0.001233958538993;0.0;0.0827546769054815;1.0;0.1428571428571428
OCLJ;0;1;2;0;2;0;30;0;1;1;0;0;0;0;0;0;0;0;0.0017275419545903;1.8276354564202765e-07;0.0606813927368026;0.7619047619047619;0.1428571428571428
Z3CF;1;1;3;0;2;0;21;1;0;0;0;0;0;1;0;0;1;0;0.0007403751233958;0.0014800191926091;0.0473857164575317;0.3333333333333333;0.0
AXY0;1;1;1;2;3;0;23;0;0;0;0;0;0;1;0;0;1;0;0.0017275419545903;0.0066222991169164;0.0683259139349791;0.3809523809523809;0.1428571428571428
KTIH;0;1;0;2;2;0;33;1;1;1;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0428724090865806;0.0;0.1428571428571428
HXXM;1;1;1;2;3;0;24;0;0;0;0;0;0;0;0;0;1;0;0.0022211253701875;0.0430085965808159;0.0725151222305737;0.4444444444444444;0.1428571428571428
VWTE;0;1;3;0;3;0;22;1;0;0;0;0;0;1;0;0;0;0;0.0004935834155972;0.0;0.0577035359792654;1.0;0.1428571428571428
DNX5;0;1;3;3;4;0;31;0;1;1;0;0;0;0;0;0;1;0;0.0004935834155972;0.0004935834155972;0.0658915358972274;0.0;0.2857142857142857
HTQL;0;1;1;2;3;0;40;1;1;1;0;0;0;1;0;0;0;0;0.0022211253701875;0.0016895205511446;0.0627225163307637;0.1666666666666666;0.1428571428571428
L3FJ;1;1;2;1;2;0;21;1;0;0;0;0;0;1;0;0;0;0;0.0009871668311944;2.8713037523702533e-06;0.0474450845393658;0.8333333333333334;0.1428571428571428
QJHP;0;1;3;1;2;0;24;0;0;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0714071724381002;0.0;0.1428571428571428
GKWP;1;1;1;2;3;0;35;0;1;1;0;0;0;0;0;0;1;0;0.0004935834155972;0.0004935834155972;0.0519101181172973;0.0;0.1428571428571428
Z9BT;0;0;1;2;2;0;30;0;1;0;0;0;0;0;0;0;1;0;0.0007403751233958;0.0001719848838609;0.0612214063397093;0.3333333333333333;0.1428571428571428
JBRS;1;1;1;0;3;0;38;0;1;1;0;0;0;1;0;0;0;0;0.0007403751233958;3.4115323470569663e-06;0.0496392213551556;0.6666666666666666;0.2857142857142857
K8XH;1;0;1;1;1;0;44;0;0;0;0;0;0;0;0;0;1;0;0.0009871668311944;2.735541189406426e-06;0.082586010109245;0.8333333333333334;0.2857142857142857
T1OM;1;1;3;1;5;0;46;0;1;1;0;0;0;0;1;0;1;0;0.0009871668311944;0.0004935834155972;0.0752516435761245;0.5;0.1428571428571428
K5SE;0;1;3;0;3;0;26;1;1;1;0;0;0;0;1;0;0;0;0.0007403751233958;0.0;0.0769420655868446;1.0;0.1428571428571428
EMPU;1;1;3;0;3;0;27;0;1;1;0;0;0;1;0;0;0;0;0.0004935834155972;0.0004935834155972;0.0531570178545659;0.0;0.2857142857142857
JDHO;1;1;2;1;2;0;41;0;1;1;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.0496064052495623;0.0;0.1428571428571428
PMZ6;1;1;1;1;2;0;44;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0543294628730793;0.0;0.2857142857142857
JVE1;1;1;3;0;4;0;36;0;1;1;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.0428334337572278;0.0;0.1428571428571428
WMN1;0;0;1;0;2;0;37;0;0;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0574368860475994;1.0;0.2857142857142857
UZYP;0;1;1;2;3;0;24;1;0;0;0;0;0;1;0;0;0;0;0.0009871668311944;0.0;0.0664294965326163;1.0;0.2857142857142857
K0YI;1;1;3;0;1;0;44;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0640247756288712;0.0;0.1428571428571428
J6MF;1;1;3;0;2;0;29;1;1;1;0;0;0;1;1;0;0;0;0.0007403751233958;0.0;0.054275610801543;1.0;0.1428571428571428
YEFV;1;1;1;2;2;0;32;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0567228949394554;0.0;0.4285714285714285
K0VX;0;1;4;3;5;0;25;0;1;0;0;0;0;1;0;0;0;0;0.0004935834155972;0.0;0.0510044811439504;1.0;0.1428571428571428
ISXY;1;1;1;1;2;0;30;1;1;1;0;0;0;1;0;0;1;0;0.0054294175715695;0.2972021645785016;0.0930403435053156;0.0909090909090909;0.1428571428571428
MSKR;1;1;3;0;2;0;35;0;1;0;0;0;0;0;0;0;1;0;0.001233958538993;0.0;0.0827546769054815;1.0;0.1428571428571428
DSSW;1;1;1;2;3;0;29;0;1;0;0;0;0;0;0;0;1;0;0.001233958538993;1.4287178579457144e-05;0.0864703371745625;0.7;0.2857142857142857
UCZI;0;0;1;2;2;0;37;0;1;1;0;0;0;0;0;0;1;0;0.0039486673247778;0.0879452178413896;0.0750106444028952;0.2583333333333333;0.1428571428571428
NMOU;0;1;3;1;5;0;20;0;0;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.046690634218289;0.0;0.2857142857142857
BGXF;1;1;1;2;5;0;41;0;1;1;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.0616217531480017;0.0;0.1428571428571428
UTOH;0;1;1;0;5;0;25;1;0;0;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.0656151828221653;0.0;0.1428571428571428
MWLL;0;1;3;1;3;0;24;1;1;0;0;0;0;1;0;0;0;0;0.001233958538993;0.0;0.0638049948036406;1.0;0.1428571428571428
X0G9;1;1;1;1;3;0;32;1;1;1;0;0;0;0;1;0;0;0;0.0004935834155972;0.0004935834155972;0.0551210022989756;0.0;0.4285714285714285
CKA0;1;1;0;1;3;0;47;1;1;1;0;0;0;0;0;0;1;0;0.001233958538993;0.0;0.0653516765317807;1.0;0.2857142857142857
G0B8;1;1;3;0;3;0;28;0;1;1;0;0;0;0;0;0;0;0;0.0022211253701875;0.0017561553833655;0.0513255728526733;0.3888888888888889;0.1428571428571428
SWCZ;0;1;3;0;2;0;34;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0770781814723226;0.0;0.2857142857142857
WLTC;1;1;1;2;2;0;29;1;1;1;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0550513559045704;1.0;0.1428571428571428
OXIA;1;1;1;2;3;0;44;0;1;1;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0638703677432575;1.0;0.1428571428571428
B4SV;1;1;2;1;5;0;34;1;0;0;0;0;0;1;1;0;1;0;0.0024679170779861;0.0032354226607412;0.076735157655525;0.4666666666666667;0.1428571428571428
AJEE;0;1;1;2;2;0;36;0;1;1;0;0;0;0;0;0;1;0;0.0007403751233958;0.0041217673167696;0.0548776358736135;0.3333333333333333;0.1428571428571428
FNJQ;0;1;3;1;3;0;41;0;1;1;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.0639661541375935;0.0;0.2857142857142857
OEEI;1;1;3;1;3;0;28;0;1;1;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0759299166120116;0.0;0.2857142857142857
SUQX;1;1;3;0;2;0;42;1;1;1;0;0;0;1;0;0;1;0;0.0017275419545903;0.0049012845819342;0.0581757620134671;0.238095238095238;0.1428571428571428
ITNG;1;1;2;1;2;0;22;0;0;0;0;0;0;0;0;0;1;0;0.0009871668311944;0.0024942014691629;0.0572955699155837;0.5;0.0
YSSX;1;1;3;0;3;0;37;1;1;1;0;0;0;1;0;0;1;0;0.0004935834155972;0.0019728715540238;0.06070230105465;0.0;0.1428571428571428
XEDW;0;0;1;0;1;0;29;0;1;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0612825166364186;0.0;0.1428571428571428
ONEP;0;1;3;0;2;0;29;1;1;1;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0461792694740441;0.0;0.1428571428571428
O2DO;1;1;1;3;5;0;43;0;1;1;0;0;0;0;0;0;0;0;0.0009871668311944;0.0024988423656339;0.0829342175283474;0.1666666666666666;0.0
IJET;0;1;1;0;3;0;24;0;0;0;0;0;0;0;0;0;1;0;0.0009871668311944;2.714081212959886e-05;0.0864795646142354;0.8333333333333334;0.1428571428571428
JVU0;0;1;4;3;5;0;26;1;0;0;0;0;0;0;1;0;0;0;0.001233958538993;0.0022170436510015;0.0645305134412027;0.5;0.1428571428571428
PMWX;1;1;2;0;2;0;29;0;0;0;0;0;0;1;0;0;0;0;0.0019743336623889;5.0445596559678456e-05;0.0814636107760353;0.9285714285714286;0.1428571428571428
W6X5;0;1;4;3;5;0;38;0;1;1;0;0;0;0;0;0;0;0;0.0002467917077986;0.0;0.0557911549264746;0.0;0.1428571428571428
CTQO;0;1;3;1;2;0;24;1;0;0;0;0;0;1;0;0;1;0;0.0019743336623889;0.0004935834155972;0.0649244524202464;0.75;0.1428571428571428
WUXR;0;1;3;3;2;0;31;1;0;0;0;0;0;0;0;0;0;0;0.0022211253701875;9.138177282101385e-08;0.0575061735403479;0.9722222222222222;0.1428571428571428
SAPF;0;1;3;0;1;0;24;1;1;1;0;0;0;0;0;0;1;0;0.0024679170779861;0.0004935834155972;0.0486463773335734;0.8;0.1428571428571428
SBHU;1;1;3;0;2;0;26;1;1;0;0;0;0;1;1;0;1;0;0.0044422507403751;0.0106140400368466;0.0893022435756159;0.3202614379084967;0.2857142857142857
E6X8;0;1;3;0;2;0;25;0;1;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0567221009015062;0.0;0.1428571428571428
HRYA;1;1;2;1;3;0;32;1;1;1;0;0;0;1;0;0;1;0;0.0002467917077986;0.0;0.0609690039121275;0.0;0.1428571428571428
R1GQ;0;1;2;1;5;0;31;0;1;0;0;0;0;0;0;0;1;0;0.0007403751233958;0.0004935834155972;0.0573848267267139;0.3333333333333333;0.1428571428571428
ZNFW;0;1;1;2;3;0;31;1;1;1;0;0;0;1;1;0;1;0;0.0002467917077986;0.0;0.0543294628730793;0.0;0.1428571428571428
IPCQ;1;1;2;1;1;0;24;0;0;0;0;0;0;1;0;0;1;0;0.0009871668311944;0.0011648449555388;0.05308181044082;0.0;0.1428571428571428
A9H5;0;1;3;0;2;0;27;0;1;1;0;0;0;0;0;0;1;0;0.0004935834155972;0.0019728715540238;0.061151187709396;0.0;0.2857142857142857
NWFR;0;1;2;1;3;0;23;0;0;0;0;0;0;0;0;0;1;0;0.0007403751233958;0.0;0.0864740279141235;1.0;0.1428571428571428
P1FM;0;1;2;1;2;0;23;0;0;0;0;0;0;0;0;1;0;0;0.0009871668311944;0.0059082580611517;0.0519260835020632;0.1666666666666666;0.2857142857142857
BDC2;0;1;1;2;3;0;31;0;0;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0498535889170501;0.0;0.1428571428571428
AKS9;1;1;1;0;4;0;41;0;1;1;0;0;0;0;0;0;1;0;0.0022211253701875;7.050234318530901e-05;0.0633075540973361;0.8611111111111112;0.1428571428571428
HBPP;1;1;2;1;1;0;39;0;1;0;0;0;0;0;0;0;1;0;0.0007403751233958;0.0019642256340917;0.0764528301886792;0.0;0.1428571428571428
MKMV;1;0;1;2;1;0;31;0;1;0;0;0;0;0;0;0;1;0;0.0009871668311944;0.013728222809719;0.0516876291552925;0.3333333333333333;0.5714285714285714
L8W8;0;1;4;3;5;0;32;1;0;0;0;0;0;1;0;0;0;0;0.0004935834155972;0.0;0.0720214713567124;1.0;0.1428571428571428
D6S0;0;1;3;3;4;0;41;0;1;1;0;0;0;1;0;0;1;0;0.0009871668311944;0.0014803847197004;0.0643123561622093;0.0;0.4285714285714285
A0T0;1;1;2;1;5;0;24;1;0;0;0;0;0;1;0;0;1;0;0.001233958538993;0.0021262312199232;0.0654023081268662;0.1;0.0
UHST;1;1;3;0;3;0;26;1;0;0;0;0;0;0;1;0;1;0;0.001233958538993;0.0017548574566775;0.0738701620695312;0.1;0.2857142857142857
IWDU;0;1;3;2;2;0;32;1;1;0;0;0;0;1;0;0;0;0;0.0007403751233958;5.806309939954493e-05;0.0606105933914708;0.3333333333333333;0.0
KAZY;0;1;3;0;3;0;27;0;1;1;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0585540671377581;0.0;0.1428571428571428
EKHS;1;1;2;1;2;0;23;1;0;0;0;0;0;0;1;0;1;0;0.0022211253701875;0.0007775517910248;0.0539540086017496;0.2222222222222222;0.1428571428571428
LUMX;1;1;3;1;5;0;32;0;1;1;0;0;0;0;0;0;1;0;0.001233958538993;0.0006113210262447;0.0644668597066217;0.3;0.1428571428571428
HTKA;0;0;1;0;2;0;38;0;1;1;0;0;0;0;0;0;1;0;0.0007403751233958;0.0004935834155972;0.0623077869356624;0.3333333333333333;0.2857142857142857
ZIS8;1;1;1;2;5;0;38;0;1;1;0;0;0;1;0;0;0;0;0.0009871668311944;0.0007235020540708;0.0702533072108466;0.1666666666666666;0.1428571428571428
VBKH;0;1;1;0;3;0;32;0;1;1;0;0;0;0;0;0;1;0;0.0007403751233958;0.0009870449888307;0.0631930256858127;0.0;0.1428571428571428
IMZS;1;1;2;1;0;0;48;1;1;1;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.060606967108904;0.0;0.1428571428571428
VQIU;1;1;1;2;3;0;37;0;0;0;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0545297949076815;1.0;0.1428571428571428
ZOI9;1;1;3;1;3;0;40;0;1;1;0;0;0;0;0;0;1;0;0.001233958538993;0.0014972953133581;0.074869274403651;0.3;0.2857142857142857
TBJS;1;1;2;1;2;0;28;1;1;0;0;0;0;1;1;0;1;0;0.001233958538993;0.0004945171990909;0.05160797299879;0.5;0.2857142857142857
J8PI;0;1;1;0;2;0;66;1;1;1;0;0;0;1;0;0;0;0;0.0014807502467917;0.0002467612472076;0.0611696506747984;0.6666666666666666;0.1428571428571428
NLRT;1;1;1;2;3;0;32;0;1;1;0;0;0;1;0;0;0;0;0.0007403751233958;1.8276354564202765e-07;0.0720804055856977;0.6666666666666666;0.1428571428571428
DAFC;0;0;3;3;5;0;42;0;1;0;0;0;0;0;0;0;1;0;0.0029615004935834;0.040154158811119;0.0798832899613595;0.3787878787878788;0.1428571428571428
FMBC;1;1;3;1;4;0;41;0;1;1;0;0;0;1;0;0;0;0;0.0002467917077986;0.0;0.057673968430192;0.0;0.2857142857142857
L2IJ;1;1;2;2;3;0;26;0;1;1;0;0;0;0;1;0;1;0;0.0009871668311944;0.0001487475773392;0.074530505637611;0.5;0.1428571428571428
M3KG;0;1;3;0;3;0;29;0;1;1;0;0;0;0;0;0;0;0;0.0007403751233958;0.0;0.0468239019147878;1.0;0.1428571428571428
V9QG;0;0;1;2;5;0;33;0;1;1;0;0;0;1;0;0;0;0;0.001233958538993;0.0;0.0601517153333432;1.0;0.1428571428571428
QSOY;0;1;1;2;3;0;49;0;1;1;0;0;0;0;0;0;1;0;0.0004935834155972;0.0;0.0579668679007753;1.0;0.1428571428571428
YPKC;0;0;4;3;5;0;36;0;1;0;0;0;0;0;0;0;1;0;0.0002467917077986;0.0;0.0739753537197626;0.0;0.1428571428571428
DUAH;1;1;3;1;3;0;29;1;0;0;0;0;0;0;0;0;1;0;0.0009871668311944;0.0141682949032805;0.062206392581903;0.1666666666666666;0.1428571428571428
RYJ6;1;1;3;0;1;0;22;0;0;0;0;0;0;1;0;0;0;0;0.0009871668311944;0.0068410548068481;0.0622092576955553;0.0;0.2857142857142857
